ric,data_load,capitalization,current_price,ticker
ES.N,2026-03-24,25.402346,67.65,ES.N
ESAB.K,2026-03-24,5.813559,95.73,ESAB.K
ESAB.N,2026-03-24,5.813559,95.73,ESAB.N
ESAIY.PK,2026-03-24,8.852747,7.52,ESAIY.PK
ESBA.K,2026-03-24,0.113949,5.01,ESBA.K
ESE.N,2026-03-24,6.939287,267.97,ESE.N
ESI.N,2026-03-24,8.064881,33.11,ESI.N
ESLOY.PK,2026-03-24,103.480338,112.68,ESLOY.PK
ESLT.O,2026-03-24,42.444154,902.96,ESLT.O
ESNT.K,2026-03-24,5.452286,57.67,ESNT.K
ESNT.N,2026-03-24,5.452286,57.67,ESNT.N
ESRT.K,2026-03-24,0.88531,5.17,ESRT.K
ESS.N,2026-03-24,15.640468,242.58,ESS.N
ESTA.O,2026-03-24,1.747816,59.61,ESTA.O
ESTC.K,2026-03-24,5.474168,52.89,ESTC.K
ESTC.N,2026-03-24,5.474168,52.89,ESTC.N
ESYJY.PK,2026-03-24,3.662246,5.01,ESYJY.PK
ET.N,2026-03-24,65.572396,19.06,ET.N
ETCMY.PK,2026-03-24,2.8425,0.58,ETCMY.PK
ETG.N,2026-03-24,1.549335,20.3,ETG.N
ETN.N,2026-03-24,139.573846,359.74,ETN.N
ETOR.O,2026-03-24,2.412363,29.95,ETOR.O
ETR.N,2026-03-24,45.90599,101.34,ETR.N
ETSY.N,2026-03-24,5.052014,52.49,ETSY.N
ETSY.O,2026-03-24,5.052014,52.49,ETSY.O
ETV.N,2026-03-24,1.606543,13.76,ETV.N
ETY.N,2026-03-24,2.181649,13.7,ETY.N
EUTLF.PK,2026-03-24,2.8425,2.34,EUTLF.PK
EVCM.O,2026-03-24,1.997627,11.25,EVCM.O
EVEX.K,2026-03-24,0.867278,2.49,EVEX.K
EVEX.N,2026-03-24,0.867278,2.49,EVEX.N
EVGPY.PK,2026-03-24,1.614728,0.0,EVGPY.PK
EVKIY.PK,2026-03-24,7.732576,8.61,EVKIY.PK
EVLV.O,2026-03-24,1.050995,5.86,EVLV.O
EVMNY.PK,2026-03-24,16.920184,85.45,EVMNY.PK
EVO.O,2026-03-24,0.857188,2.38,EVO.O
EVR.N,2026-03-24,11.708653,279.12,EVR.N
EVRG.O,2026-03-24,18.286661,79.41,EVRG.O
EVT.N,2026-03-24,1.805426,24.22,EVT.N
EVTC.K,2026-03-24,1.784209,28.89,EVTC.K
EVTC.N,2026-03-24,1.784209,28.89,EVTC.N
EVTR.N,2026-03-24,4.924273,50.85,EVTR.N
EVV.N,2026-03-24,1.074882,9.25,EVV.N
EVVTY.PK,2026-03-24,12.867205,63.22,EVVTY.PK
EVVVY.PK,2026-03-24,3.190419,0.0,EVVVY.PK
EW.N,2026-03-24,47.637216,82.02,EW.N
EWBC.O,2026-03-24,14.446252,104.97,EWBC.O
EWTX.O,2026-03-24,3.196662,29.8,EWTX.O
EXAS.O,2026-03-24,20.026082,104.91,EXAS.O
EXC.O,2026-03-24,48.263169,47.17,EXC.O
EXE.O,2026-03-24,25.876469,107.64,EXE.O
EXEL.O,2026-03-24,10.754537,41.41,EXEL.O
EXETF.PK,2026-03-24,1.759645,18.61,EXETF.PK
EXG.N,2026-03-24,2.637169,8.62,EXG.N
EXK.N,2026-03-24,2.574686,8.72,EXK.N
EXLS.O,2026-03-24,4.829129,30.88,EXLS.O
EXP.N,2026-03-24,5.735108,182.46,EXP.N
EXPD.K,2026-03-24,18.762607,140.54,EXPD.K
EXPD.N,2026-03-24,18.762607,140.54,EXPD.N
EXPE.O,2026-03-24,28.997878,236.65,EXPE.O
EXPGF.PK,2026-03-24,32.060227,35.96,EXPGF.PK
EXPGY.PK,2026-03-24,32.060227,35.6,EXPGY.PK
EXPI.O,2026-03-24,0.982686,6.17,EXPI.O
EXPO.O,2026-03-24,3.26704,66.33,EXPO.O
EXR.N,2026-03-24,27.834279,131.83,EXR.N
EXSNY.PK,2026-03-24,3.718742,0.0,EXSNY.PK
EXTR.O,2026-03-24,2.036869,15.17,EXTR.O
EXXRF.PK,2026-03-24,15.554032,74.85,EXXRF.PK
EYE.O,2026-03-24,2.173401,27.36,EYE.O
EYPT.O,2026-03-24,1.070432,12.83,EYPT.O
EYUBY.PK,2026-03-24,1.72651,22.11,EYUBY.PK
EZPW.O,2026-03-24,1.599192,25.92,EZPW.O
F.N,2026-03-24,46.916229,11.76,F.N
FA.O,2026-03-24,1.964576,11.27,FA.O
FAF.N,2026-03-24,5.916314,58.06,FAF.N
FANDY.PK,2026-03-24,28.982058,54.15,FANDY.PK
FANG.O,2026-03-24,53.948463,191.78,FANG.O
FANUY.PK,2026-03-24,35.896093,18.38,FANUY.PK
FAST.O,2026-03-24,51.043202,44.45,FAST.O
FAURY.PK,2026-03-24,2.184561,3.17,FAURY.PK
FBASF.PK,2026-03-24,5.76462,1.5,FBASF.PK
FBBPF.PK,2026-03-24,7.022932,4.08,FBBPF.PK
FBGBY.PK,2026-03-24,2.632767,18.38,FBGBY.PK
FBIN.K,2026-03-24,4.725142,39.38,FBIN.K
FBIN.N,2026-03-24,4.725142,39.38,FBIN.N
FBK.N,2026-03-24,2.675866,51.7,FBK.N
FBNC.O,2026-03-24,2.244658,54.18,FBNC.O
FBOHY.PK,2026-03-24,1.351371,20.98,FBOHY.PK
FBP.N,2026-03-24,3.250291,20.76,FBP.N
FCF.N,2026-03-24,1.748747,17.11,FCF.N
FCFS.O,2026-03-24,8.516317,193.62,FCFS.O
FCN.N,2026-03-24,5.256722,171.89,FCN.N
FCNCA.O,2026-03-24,21.904368,1856.53,FCNCA.O
FCNCB.PK,2026-03-24,21.904368,1600.5,FCNCB.PK
FCNCO.O,2026-03-24,21.904368,21.42,FCNCO.O
FCNCP.O,2026-03-24,21.904368,21.19,FCNCP.O
FCPT.K,2026-03-24,2.649245,24.14,FCPT.K
FCPT.N,2026-03-24,2.649245,24.14,FCPT.N
FCX.N,2026-03-24,78.959856,54.94,FCX.N
FDBAY.PK,2026-03-24,6.691025,0.0,FDBAY.PK
FDP.N,2026-03-24,1.988687,41.97,FDP.N
FDS.N,2026-03-24,7.734083,208.47,FDS.N
FDX.N,2026-03-24,84.891512,355.78,FDX.N
FE.N,2026-03-24,28.185787,48.77,FE.N
FEGE.N,2026-03-24,1.488306,46.67,FEGE.N
FEHZY.PK,2026-03-24,4.2983,13.56,FEHZY.PK
FELE.O,2026-03-24,4.072786,92.14,FELE.O
FELTY.PK,2026-03-24,10.243377,17.25,FELTY.PK
FER.O,2026-03-24,45.868378,63.04,FER.O
FERG.K,2026-03-24,43.252431,222.5,FERG.K
FERG.N,2026-03-24,43.252431,222.5,FERG.N
FFBC.O,2026-03-24,2.831146,27.07,FFBC.O
FFHOY.PK,2026-03-24,12.885152,0.0,FFHOY.PK
FFIN.O,2026-03-24,4.230973,29.54,FFIN.O
FFIV.O,2026-03-24,16.376459,289.75,FFIV.O
FFPP.PK,2026-03-24,1.217261,40.0,FFPP.PK
FG.N,2026-03-24,3.23837,23.88,FG.N
FGHRY.PK,2026-03-24,1.625664,0.0,FGHRY.PK
FGN.N,2026-03-24,3.23837,24.87,FGN.N
FGROY.PK,2026-03-24,1.282367,2.46,FGROY.PK
FGRS.PK,2026-03-24,7.150731,0.0,FGRS.PK
FGSN.N,2026-03-24,3.23837,20.27,FGSN.N
FHB.O,2026-03-24,2.977257,24.23,FHB.O
FHFFY.PK,2026-03-24,30.887004,0.0,FHFFY.PK
FHI.N,2026-03-24,4.269015,56.29,FHI.N
FHN.N,2026-03-24,10.703598,22.41,FHN.N
FHNGY.PK,2026-03-24,1.365908,3.88,FHNGY.PK
FIBK.O,2026-03-24,3.353083,33.16,FIBK.O
FICO.K,2026-03-24,25.224457,1063.33,FICO.K
FICO.N,2026-03-24,25.224457,1063.33,FICO.N
FIG.N,2026-03-24,12.103814,23.2,FIG.N
FIGR.O,2026-03-24,7.150731,33.21,FIGR.O
FIGS.K,2026-03-24,2.490666,14.97,FIGS.K
FIGS.N,2026-03-24,2.490666,14.97,FIGS.N
FIHL.K,2026-03-24,1.648312,19.06,FIHL.K
FIHL.N,2026-03-24,1.648312,19.06,FIHL.N
FINGF.PK,2026-03-24,8.2405,62.75,FINGF.PK
FINMY.PK,2026-03-24,39.600258,34.41,FINMY.PK
FINN.PK,2026-03-24,4.391158,16810.77,FINN.PK
FINV.K,2026-03-24,1.292411,5.1,FINV.K
FINV.N,2026-03-24,1.292411,5.1,FINV.N
FIRRY.PK,2026-03-24,1.815996,9.5,FIRRY.PK
FIS.N,2026-03-24,25.601872,49.77,FIS.N
FISK.K,2026-03-24,0.113949,4.78,FISK.K
FISV.O,2026-03-24,30.86201,57.71,FISV.O
FITB.O,2026-03-24,41.085416,45.37,FITB.O
FITBO.O,2026-03-24,41.085416,19.46,FITBO.O
FITBP.O,2026-03-24,41.085416,23.63,FITBP.O
FIVE.O,2026-03-24,12.732459,230.5,FIVE.O
FIVN.O,2026-03-24,1.229286,16.07,FIVN.O
FIX.N,2026-03-24,49.535147,1408.25,FIX.N
FIZZ.O,2026-03-24,3.184428,34.01,FIZZ.O
FJIKY.PK,2026-03-24,47.807256,81.23,FJIKY.PK
FJSIY.PK,2026-03-24,0.997953,0.0,FJSIY.PK
FJTCY.PK,2026-03-24,2.841441,35.69,FJTCY.PK
FJTNY.PK,2026-03-24,4.225139,12.55,FJTNY.PK
FJTSY.PK,2026-03-24,43.702049,21.04,FJTSY.PK
FKKFY.PK,2026-03-24,7.288179,19.85,FKKFY.PK
FKURF.PK,2026-03-24,47.807256,149.33,FKURF.PK
FLDAY.PK,2026-03-24,4.334741,10.24,FLDAY.PK
FLEX.O,2026-03-24,23.913512,65.04,FLEX.O
FLG.N,2026-03-24,5.253993,12.63,FLG.N
FLGZY.PK,2026-03-24,9.505007,12.42,FLGZY.PK
FLIDY.PK,2026-03-24,4.265873,7.65,FLIDY.PK
FLMNY.PK,2026-03-24,4.223507,9.94,FLMNY.PK
FLNC.O,2026-03-24,2.825246,15.36,FLNC.O
FLNG.K,2026-03-24,1.642785,30.37,FLNG.K
FLNG.N,2026-03-24,1.642785,30.37,FLNG.N
FLO.N,2026-03-24,1.747439,8.26,FLO.N
FLOC.K,2026-03-24,1.998209,21.93,FLOC.K
FLOC.N,2026-03-24,1.998209,21.93,FLOC.N
FLR.N,2026-03-24,6.72027,46.96,FLR.N
FLRYY.PK,2026-03-24,1.627007,0.0,FLRYY.PK
FLS.N,2026-03-24,9.450352,74.26,FLS.N
FLUT.K,2026-03-24,19.165513,109.38,FLUT.K
FLUT.N,2026-03-24,19.165513,109.38,FLUT.N
FLY.O,2026-03-24,3.840457,24.01,FLY.O
FLYW.O,2026-03-24,1.516266,12.51,FLYW.O
FMBL.PK,2026-03-24,1.010932,8299.8,FMBL.PK
FMC.N,2026-03-24,1.779391,14.23,FMC.N
FMCC.PK,2026-03-24,3.321804,5.11,FMCC.PK
FMCCG.PK,2026-03-24,3.321804,13.82,FMCCG.PK
FMCCH.PK,2026-03-24,3.321804,15.25,FMCCH.PK
FMCCI.PK,2026-03-24,3.321804,13.58,FMCCI.PK
FMCCJ.PK,2026-03-24,3.321804,13.3,FMCCJ.PK
FMCCK.PK,2026-03-24,3.321804,16.21,FMCCK.PK
FMCCL.PK,2026-03-24,3.321804,14.45,FMCCL.PK
FMCCM.PK,2026-03-24,3.321804,13.4,FMCCM.PK
FMCCN.PK,2026-03-24,3.321804,13.0,FMCCN.PK
FMCCO.PK,2026-03-24,3.321804,16.17,FMCCO.PK
FMCCP.PK,2026-03-24,3.321804,16.3,FMCCP.PK
FMCCS.PK,2026-03-24,3.321804,13.74,FMCCS.PK
FMCCT.PK,2026-03-24,3.321804,17.4,FMCCT.PK
FMCKI.PK,2026-03-24,3.321804,9.15,FMCKI.PK
FMCKJ.PK,2026-03-24,3.321804,11.07,FMCKJ.PK
FMCKK.PK,2026-03-24,3.321804,14.22,FMCKK.PK
FMCKL.PK,2026-03-24,3.321804,9.25,FMCKL.PK
FMCKM.PK,2026-03-24,3.321804,9.34,FMCKM.PK
FMCKN.PK,2026-03-24,3.321804,9.36,FMCKN.PK
FMCKO.PK,2026-03-24,3.321804,9.0,FMCKO.PK
FMCKP.PK,2026-03-24,3.321804,16.33,FMCKP.PK
FMOCY.PK,2026-03-24,5.768086,2.25,FMOCY.PK
FMS.N,2026-03-24,12.766439,21.9,FMS.N
FMX.N,2026-03-24,33.417536,102.9,FMX.N
FN.N,2026-03-24,19.577898,546.47,FN.N
FNB.N,2026-03-24,5.825441,16.3,FNB.N
FNBKY.PK,2026-03-24,13.10468,51.35,FNBKY.PK
FNCDY.PK,2026-03-24,6.773864,15.11,FNCDY.PK
FND.N,2026-03-24,5.64943,52.37,FND.N
FNEVY.PK,2026-03-24,1.614021,4.53,FNEVY.PK
FNF.N,2026-03-24,12.057488,44.47,FNF.N
FNIGY.PK,2026-03-24,8.2405,0.0,FNIGY.PK
FNLPF.PK,2026-03-24,31.347489,43.11,FNLPF.PK
FNMA.PK,2026-03-24,6.438967,5.56,FNMA.PK
FNMAG.PK,2026-03-24,6.438967,16.79,FNMAG.PK
FNMAH.PK,2026-03-24,6.438967,8.65,FNMAH.PK
FNMAI.PK,2026-03-24,6.438967,9.67,FNMAI.PK
FNMAJ.PK,2026-03-24,6.438967,9.66,FNMAJ.PK
FNMAK.PK,2026-03-24,6.438967,16.5,FNMAK.PK
FNMAL.PK,2026-03-24,6.438967,15.13,FNMAL.PK
FNMAM.PK,2026-03-24,6.438967,17.1,FNMAM.PK
FNMAN.PK,2026-03-24,6.438967,16.47,FNMAN.PK
FNMAO.PK,2026-03-24,6.438967,13.93,FNMAO.PK
FNMAP.PK,2026-03-24,6.438967,14.75,FNMAP.PK
FNMAS.PK,2026-03-24,6.438967,11.89,FNMAS.PK
FNMAT.PK,2026-03-24,6.438967,9.83,FNMAT.PK
FNMFM.PK,2026-03-24,6.438967,15.0,FNMFM.PK
FNMFN.PK,2026-03-24,6.438967,19.25,FNMFN.PK
FNMFO.PK,2026-03-24,6.438967,40000.0,FNMFO.PK
FNV.N,2026-03-24,43.699258,226.85,FNV.N
FOJCF.PK,2026-03-24,21.219583,23.6,FOJCF.PK
FOJCY.PK,2026-03-24,21.219583,4.77,FOJCY.PK
FOLD.O,2026-03-24,4.52789,14.42,FOLD.O
FOR.N,2026-03-24,1.275864,25.07,FOR.N
FORM.O,2026-03-24,7.573624,97.2,FORM.O
FORTY.O,2026-03-24,1.957456,126.45,FORTY.O
FOSUF.PK,2026-03-24,3.982568,0.43,FOSUF.PK
FOSUY.PK,2026-03-24,3.982568,12.32,FOSUY.PK
FOUR.K,2026-03-24,3.576967,44.03,FOUR.K
FOUR.N,2026-03-24,3.576967,44.03,FOUR.N
FOVSY.PK,2026-03-24,8.627337,11.15,FOVSY.PK
FOX.O,2026-03-24,23.09712,51.63,FOX.O
FOXA.O,2026-03-24,23.09712,57.28,FOXA.O
FPAFY.PK,2026-03-24,3.068739,3.62,FPAFY.PK
FPF.N,2026-03-24,1.074573,17.66,FPF.N
FPRUY.PK,2026-03-24,7.977919,43.74,FPRUY.PK
FPS.N,2026-03-24,10.542372,34.63,FPS.N
FQVLF.PK,2026-03-24,18.688503,22.44,FQVLF.PK
FQVTY.PK,2026-03-24,1.160429,10.0,FQVTY.PK
FR.N,2026-03-24,7.694359,58.06,FR.N
FRBP.PK,2026-03-24,1.358936,10.03,FRBP.PK
FRCOY.PK,2026-03-24,124.251399,39.93,FRCOY.PK
FREGP.PK,2026-03-24,3.321804,15.75,FREGP.PK
FREJN.PK,2026-03-24,3.321804,16.5,FREJN.PK
FREJO.PK,2026-03-24,3.321804,16.99,FREJO.PK
FREJP.PK,2026-03-24,3.321804,15.28,FREJP.PK
FRFHF.PK,2026-03-24,40.622766,1737.14,FRFHF.PK
FRHC.O,2026-03-24,8.62603,140.97,FRHC.O
FRHLF.PK,2026-03-24,2.073693,12.66,FRHLF.PK
FRME.O,2026-03-24,2.400683,37.87,FRME.O
FRMEP.O,2026-03-24,2.400683,25.66,FRMEP.O
FRMI.O,2026-03-24,4.439403,7.23,FRMI.O
FRO.N,2026-03-24,7.531332,33.83,FRO.N
FROG.O,2026-03-24,5.100978,42.64,FROG.O
FRPT.O,2026-03-24,3.173018,64.68,FRPT.O
FRSH.O,2026-03-24,2.321385,8.17,FRSH.O
FRSHY.PK,2026-03-24,2.311504,7.5,FRSHY.PK
FRT.N,2026-03-24,8.952001,103.76,FRT.N
FRT_pc.N,2026-03-24,8.952001,19.64,FRT_pc.N
FRTAY.PK,2026-03-24,3.573176,15.79,FRTAY.PK
FRTRY.PK,2026-03-24,2.362213,0.0,FRTRY.PK
FRVWY.PK,2026-03-24,1.785922,22.0,FRVWY.PK
FSCO.K,2026-03-24,1.055848,5.22,FSCO.K
FSCO.N,2026-03-24,1.055848,5.22,FSCO.N
FSGCY.PK,2026-03-24,1.02068,6.0,FSGCY.PK
FSK.N,2026-03-24,2.90709,10.38,FSK.N
FSLR.O,2026-03-24,20.380504,189.92,FSLR.O
FSLY.O,2026-03-24,4.36425,28.75,FSLY.O
FSM.N,2026-03-24,2.771047,9.08,FSM.N
FSNUY.PK,2026-03-24,28.777306,12.89,FSNUY.PK
FSPKF.PK,2026-03-24,12.444746,22.31,FSPKF.PK
FSRCY.PK,2026-03-24,3.380151,184.15,FSRCY.PK
FSS.N,2026-03-24,6.608625,108.53,FSS.N
FSTGY.PK,2026-03-24,6.418627,0.0,FSTGY.PK
FSUGY.PK,2026-03-24,42.485892,27.26,FSUGY.PK
FSUMF.PK,2026-03-24,42.485892,14.0,FSUMF.PK
FSUN.O,2026-03-24,1.015851,36.38,FSUN.O
FSV.O,2026-03-24,6.294087,137.51,FSV.O
FTAI.O,2026-03-24,24.776064,241.54,FTAI.O
FTAIM.O,2026-03-24,24.776064,27.26,FTAIM.O
FTAIN.O,2026-03-24,24.776064,25.25,FTAIN.O
FTDR.O,2026-03-24,4.139609,58.62,FTDR.O
FTI.N,2026-03-24,27.197366,68.0,FTI.N
FTNT.O,2026-03-24,61.243475,82.77,FTNT.O
FTRE.O,2026-03-24,0.911625,9.75,FTRE.O
FTS.N,2026-03-24,27.981062,55.17,FTS.N
FTV.N,2026-03-24,17.052321,55.39,FTV.N
FTWYY.PK,2026-03-24,1.29474,0.0,FTWYY.PK
FUBO.K,2026-03-24,1.430688,1.1,FUBO.K
FUBO.N,2026-03-24,1.430688,1.1,FUBO.N
FUJHF.PK,2026-03-24,11.591102,16.53,FUJHF.PK
FUJHY.PK,2026-03-24,11.591102,8.0,FUJHY.PK
FUJIY.PK,2026-03-24,23.121999,9.3,FUJIY.PK
FUL.N,2026-03-24,2.834357,52.03,FUL.N
FULT.O,2026-03-24,3.57501,19.86,FULT.O
FULTP.O,2026-03-24,3.57501,18.92,FULTP.O
FUN.N,2026-03-24,1.70836,16.77,FUN.N
FUPBY.PK,2026-03-24,4.848725,10.04,FUPBY.PK
FUPEY.PK,2026-03-24,4.848725,0.0,FUPEY.PK
FUTU.O,2026-03-24,13.273481,140.04,FUTU.O
FUWAY.PK,2026-03-24,12.527175,91.17,FUWAY.PK
FVGPY.PK,2026-03-24,1.292411,0.0,FVGPY.PK
FWDYY.PK,2026-03-24,4.968297,0.0,FWDYY.PK
FWONA.O,2026-03-24,20.5374,75.52,FWONA.O
FWONB.PK,2026-03-24,20.5374,77.0,FWONB.PK
FWONK.O,2026-03-24,20.5374,82.74,FWONK.O
FWRG.O,2026-03-24,0.755056,12.35,FWRG.O
FXCNY.PK,2026-03-24,1.981226,27.7,FXCNY.PK
FYBR.O,2026-03-24,9.63551,38.49,FYBR.O
FYGGY.PK,2026-03-24,20.745722,1.77,FYGGY.PK
G.N,2026-03-24,6.580003,38.76,G.N
GAB.N,2026-03-24,1.742702,5.6,GAB.N
GAB_ph.N,2026-03-24,1.742702,20.55,GAB_ph.N
GAB_pk.N,2026-03-24,1.742702,20.7,GAB_pk.N
GABC.O,2026-03-24,1.560513,41.53,GABC.O
GAILY.PK,2026-03-24,9.570274,0.0,GAILY.PK
GALDY.PK,2026-03-24,43.026289,36.4,GALDY.PK
GAM.N,2026-03-24,1.625222,59.82,GAM.N
GAM_pb.N,2026-03-24,1.625222,25.04,GAM_pb.N
GAP.N,2026-03-24,9.202294,24.7,GAP.N
GARPY.PK,2026-03-24,3.021311,23.94,GARPY.PK
GASNY.PK,2026-03-24,28.562267,5.99,GASNY.PK
GATX.K,2026-03-24,6.007757,169.12,GATX.K
GATX.N,2026-03-24,6.007757,169.12,GATX.N
GBCI.K,2026-03-24,5.765064,44.31,GBCI.K
GBCI.N,2026-03-24,5.765064,44.31,GBCI.N
GBDC.O,2026-03-24,3.32194,12.62,GBDC.O
GBERY.PK,2026-03-24,23.06844,68.5,GBERY.PK
GBLBF.PK,2026-03-24,11.681777,86.82,GBLBF.PK
GBLBY.PK,2026-03-24,11.681777,8.63,GBLBY.PK
GBNXY.PK,2026-03-24,3.748294,0.0,GBNXY.PK
GBOOY.PK,2026-03-24,30.099382,52.22,GBOOY.PK
GBTG.K,2026-03-24,2.861038,5.46,GBTG.K
GBTG.N,2026-03-24,2.861038,5.46,GBTG.N
GBX.N,2026-03-24,1.596506,51.69,GBX.N
GCMG.O,2026-03-24,2.016669,9.96,GCMG.O
GCT.O,2026-03-24,1.584831,43.28,GCT.O
GD.N,2026-03-24,93.925291,347.37,GD.N
GDDY.K,2026-03-24,11.219082,84.13,GDDY.K
GDDY.N,2026-03-24,11.219082,84.13,GDDY.N
GDNGY.PK,2026-03-24,1.585942,3.35,GDNGY.PK
GDS.O,2026-03-24,8.294775,42.3,GDS.O
GDV.N,2026-03-24,2.359361,26.76,GDV.N
GDV_ph.N,2026-03-24,2.359361,22.44,GDV_ph.N
GE.N,2026-03-24,304.609622,291.54,GE.N
GEBEY.PK,2026-03-24,2.363961,0.59,GEBEY.PK
GEBHY.PK,2026-03-24,2.363961,3.37,GEBHY.PK
GEF.N,2026-03-24,3.369428,64.91,GEF.N
GEFb.N,2026-03-24,3.369428,81.86,GEFb.N
GEHC.O,2026-03-24,32.693189,71.65,GEHC.O
GEL.N,2026-03-24,2.167618,17.7,GEL.N
GELHY.PK,2026-03-24,28.780324,52.05,GELHY.PK
GELYF.PK,2026-03-24,28.780324,2.59,GELYF.PK
GEMI.O,2026-03-24,0.678862,5.77,GEMI.O
GEN.O,2026-03-24,12.731053,21.02,GEN.O
GENI.K,2026-03-24,1.209076,4.7,GENI.K
GENI.N,2026-03-24,1.209076,4.7,GENI.N
GENSY.PK,2026-03-24,2.249954,35.12,GENSY.PK
GEO.N,2026-03-24,2.256024,17.0,GEO.N
GEV.N,2026-03-24,237.897486,882.64,GEV.N
GFCHY.PK,2026-03-24,4.26677,0.0,GFCHY.PK
GFF.N,2026-03-24,3.31504,71.17,GFF.N
GFI.N,2026-03-24,36.10224,40.89,GFI.N
GFL.N,2026-03-24,14.52106,40.48,GFL.N
GFS.O,2026-03-24,24.137223,43.96,GFS.O
GGAAF.PK,2026-03-24,1.227716,5.38,GGAAF.PK
GGAL.O,2026-03-24,6.336903,45.45,GGAL.O
GGAUF.PK,2026-03-24,1.227716,8.0,GGAUF.PK
GGB.N,2026-03-24,6.635057,3.41,GGB.N
GGDVY.PK,2026-03-24,6.259643,47.36,GGDVY.PK
GGG.N,2026-03-24,14.123652,85.19,GGG.N
GGGSY.PK,2026-03-24,2.05417,7.0,GGGSY.PK
GGRPY.PK,2026-03-24,6.094665,0.0,GGRPY.PK
GGTKY.PK,2026-03-24,3.426759,0.0,GGTKY.PK
GH.O,2026-03-24,11.144241,84.96,GH.O
GHC.N,2026-03-24,4.635889,1062.83,GHC.N
GHRS.O,2026-03-24,0.819408,13.21,GHRS.O
GIB.N,2026-03-24,15.880756,73.92,GIB.N
GIC.N,2026-03-24,1.192884,31.23,GIC.N
GIGDY.PK,2026-03-24,28.271465,0.0,GIGDY.PK
GIGNY.PK,2026-03-24,6.322071,26.26,GIGNY.PK
GIII.O,2026-03-24,1.148392,27.22,GIII.O
GIKLY.PK,2026-03-24,6.354076,5.18,GIKLY.PK
GIL.N,2026-03-24,10.576815,57.12,GIL.N
GILD.O,2026-03-24,170.469431,137.34,GILD.O
GILT.O,2026-03-24,1.258101,16.67,GILT.O
GIS.N,2026-03-24,19.93833,37.36,GIS.N
GIVPY.PK,2026-03-24,3.930611,5.75,GIVPY.PK
GIVSY.PK,2026-03-24,3.930611,19.72,GIVSY.PK
GJJSY.PK,2026-03-24,41.158368,0.0,GJJSY.PK
GJNSY.PK,2026-03-24,13.69863,26.77,GJNSY.PK
GKOS.K,2026-03-24,6.20514,106.84,GKOS.K
GKOS.N,2026-03-24,6.20514,106.84,GKOS.N
GL.N,2026-03-24,10.777218,137.38,GL.N
GLAPY.PK,2026-03-24,4.676416,98.24,GLAPY.PK
GLAXF.PK,2026-03-24,104.97734,26.12,GLAXF.PK
GLBE.O,2026-03-24,5.471969,32.24,GLBE.O
GLCNF.PK,2026-03-24,81.249739,6.97,GLCNF.PK
GLGDF.PK,2026-03-24,0.742052,1.71,GLGDF.PK
GLIBA.O,2026-03-24,1.465079,36.81,GLIBA.O
GLIBB.PK,2026-03-24,1.465079,37.01,GLIBB.PK
GLIBK.O,2026-03-24,1.465079,36.8,GLIBK.O
GLLNY.PK,2026-03-24,5.72725,0.0,GLLNY.PK
GLNCY.PK,2026-03-24,81.249739,13.93,GLNCY.PK
GLNG.O,2026-03-24,5.34864,52.8,GLNG.O
GLOB.K,2026-03-24,1.936603,44.85,GLOB.K
GLOB.N,2026-03-24,1.936603,44.85,GLOB.N
GLP.N,2026-03-24,1.578074,46.42,GLP.N
GLP_pb.N,2026-03-24,1.578074,25.45,GLP_pb.N
GLPEY.PK,2026-03-24,16.341423,11.76,GLPEY.PK
GLPG.O,2026-03-24,2.09669,31.9,GLPG.O
GLPGF.PK,2026-03-24,2.09669,33.27,GLPGF.PK
GLPI.O,2026-03-24,13.093346,46.23,GLPI.O
GLTIL.PK,2026-03-24,1.302156,0.0,GLTIL.PK
GLUE.O,2026-03-24,1.202635,15.03,GLUE.O
GLVPY.PK,2026-03-24,1.159119,0.0,GLVPY.PK
GLW.N,2026-03-24,112.505173,130.97,GLW.N
GLXY.O,2026-03-24,8.487073,21.7,GLXY.O
GLYYY.PK,2026-03-24,1.51261,21.47,GLYYY.PK
GM.N,2026-03-24,68.448446,75.72,GM.N
GMAB.O,2026-03-24,16.472885,25.68,GMAB.O
GMALY.PK,2026-03-24,2.806088,14.05,GMALY.PK
GMBXF.PK,2026-03-24,77.617965,9.91,GMBXF.PK
GME.N,2026-03-24,10.317658,23.03,GME.N
GMED.K,2026-03-24,11.795419,87.21,GMED.K
GMED.N,2026-03-24,11.795419,87.21,GMED.N
GMKKY.PK,2026-03-24,5.873539,19.75,GMKKY.PK
GMVHY.PK,2026-03-24,5.023459,7.87,GMVHY.PK
GMWKF.PK,2026-03-24,7.806118,229.9,GMWKF.PK
GMYOY.PK,2026-03-24,1.924668,31.48,GMYOY.PK
GNCGY.PK,2026-03-24,2.57205,13.32,GNCGY.PK
GNENF.PK,2026-03-24,20.066486,7.65,GNENF.PK
GNENY.PK,2026-03-24,20.066486,7.33,GNENY.PK
GNGBY.PK,2026-03-24,4.953052,19.51,GNGBY.PK
GNL.N,2026-03-24,1.979079,9.24,GNL.N
GNL_pa.N,2026-03-24,1.979079,22.35,GNL_pa.N
GNL_pb.N,2026-03-24,1.979079,21.51,GNL_pb.N
GNL_pd.N,2026-03-24,1.979079,23.39,GNL_pd.N
GNL_pe.N,2026-03-24,1.979079,22.53,GNL_pe.N
GNNDY.PK,2026-03-24,2.245075,44.68,GNNDY.PK
GNRC.K,2026-03-24,11.843716,201.85,GNRC.K
